Date,Open,High,Low,Close,Volume,Adj Close
2017/2/11,194.88,199.75,194.06,198.67,19655200,193.22
2017/2/12,198.11,201.64,195.5,200.38,23409600,194.88
2017/2/16,201.94,203.69,201.52,203.4,19419200,197.82
2017/2/17,204.19,204.31,200.86,202.55,15585600,196.99
2017/2/18,201.63,203.89,200.92,202.93,15100900,197.36
2017/2/19,201.86,203.2,201.11,201.67,14838200,196.13
2017/2/22,202.34,202.5,199.19,200.42,13948700,194.92
2017/2/23,200,201.33,195.71,197.06,20539100,191.65
2017/2/24,198.23,201.44,197.84,200.66,16448800,195.15
2017/2/25,197.38,202.86,196.89,202,23754500,196.46
2017/2/26,202.38,205.17,202,204.62,18123600,199
2017/3/1,205.75,209.5,205.45,208.99,19646200,203.25
2017/3/2,209.93,210.83,207.74,208.85,20233800,203.12
2017/3/3,208.94,209.87,207.94,209.33,13287600,203.58
2017/3/4,209.28,210.92,208.63,210.71,13072900,204.93
2017/3/5,214.94,219.7,214.63,218.95,32129300,212.94
2017/3/8,220.01,220.09,218.25,219.08,15353200,213.07
2017/3/9,218.31,225,217.89,223.02,32866400,216.9
2017/3/10,223.83,225.48,223.2,224.84,21293500,218.67
2017/3/11,223.91,225.5,223.32,225.5,14489300,219.31
2017/3/12,227.37,227.73,225.75,226.6,14868700,220.38
2017/3/15,225.38,225.5,220.25,223.84,17625100,217.7
2017/3/16,224.18,224.98,222.51,224.45,15961000,218.29
2017/3/17,224.9,226.45,223.27,224.12,16105600,217.97
2017/3/18,224.1,225,222.61,224.65,12218200,218.48
2017/3/19,224.79,225.24,221.23,222.25,19980200,216.15
2017/3/22,220.47,226,220.15,224.75,16300700,218.58
2017/3/23,225.64,228.78,224.1,228.36,21515400,222.09
2017/3/24,227.64,230.2,227.51,229.37,21349300,223.07
2017/3/25,230.92,230.97,226.25,226.65,19367300,220.43
2017/3/26,228.95,231.95,228.55,230.9,22888400,224.56
2017/3/29,233,233.87,231.62,232.39,19312300,226.01
2017/3/30,236.6,237.48,234.25,235.85,18832500,229.38
2017/3/31,235.49,236.61,234.46,235,15380700,228.55
2017/4/1,237.41,238.73,232.75,235.97,21540900,229.49
2017/4/5,234.98,238.51,234.77,238.49,24446700,231.94
2017/4/6,238.2,240.24,237,239.54,15964900,232.97
2017/4/7,239.55,241.92,238.66,240.6,22446500,234
2017/4/8,240.44,241.54,238.04,239.95,20463900,233.36
2017/4/9,241.43,241.89,240.46,241.79,11935100,235.15
2017/4/12,242.2,243.07,241.81,242.29,11893800,235.64
2017/4/13,241.86,242.8,241.11,242.43,10936100,235.78
2017/4/14,245.28,245.81,244.07,245.69,14431300,238.95
2017/4/15,245.78,249.03,245.51,248.92,13456600,242.09
2017/4/16,248.57,251.14,244.55,247.4,26805200,240.61
2017/4/19,247.03,247.89,241.77,247.07,20247300,240.29
2017/4/20,248.54,249.25,242.96,244.59,26368800,237.88
2017/4/21,258.8,260.25,255.73,259.22,35085400,252.11
2017/4/22,258.24,266.75,256.2,266.47,28336600,259.16
2017/4/23,267.99,272.18,267,270.83,28462700,263.4
2017/4/26,271.88,272.46,268.19,269.5,17109600,262.1
2017/4/27,267.27,267.84,260.52,262.04,25333700,254.85
2017/4/28,263.25,264,256.41,261.6,27085800,254.42
2017/4/29,263.02,270,262.01,268.64,19958600,261.27
2017/4/30,269.31,270.57,261,261.09,19373700,253.92
2017/5/3,263.84,267.88,262.88,266.35,16226500,259.04
2017/5/4,262.89,263.29,256.75,258.68,25850700,251.58
2017/5/5,253.03,258.14,248.73,255.99,31539400,248.96
2017/5/6,253.83,258.25,199.25,246.25,45923600,239.49
2017/5/7,243.71,246.57,225.21,235.86,59857800,229.39
2017/5/10,250.25,254.65,248.53,253.99,35153800,247.02
2017/5/11,251.84,259.89,250.5,256.52,30318100,249.48
2017/5/12,259.24,263.13,258.7,262.09,23370700,254.9
2017/5/13,263.22,265,256.4,258.36,21418300,251.27
2017/5/14,255.16,256.48,249.5,253.82,27120100,246.85
2017/5/17,254.7,256.18,247.71,254.22,27244100,247.24
2017/5/18,256.98,258.55,250.26,252.36,27952800,245.43
2017/5/19,249.5,252.92,244.85,248.34,36633100,241.52
2017/5/20,241.88,243.85,236.21,237.76,45818400,231.23
2017/5/21,232.82,244.5,231.35,242.32,43710400,235.67
2017/5/24,247.28,250.9,246.26,246.76,26937100,239.99
2017/5/25,239.35,246.76,237.16,245.22,37428800,238.49
2017/5/26,250.08,252.13,243.75,244.11,30380500,237.41
2017/5/27,250.6,253.89,249.11,253.35,23795800,246.4
2017/5/28,259.39,259.4,253.35,256.88,29129100,249.83
2017/6/1,259.69,265.94,258.96,260.83,31302600,253.67
2017/6/2,264.54,264.8,260.33,263.95,24591000,256.71
2017/6/3,265.18,265.55,260.41,263.12,23218100,255.9
2017/6/4,258.21,261.9,254.63,255.96,27082300,248.93
2017/6/7,258.29,259.15,250.55,250.94,31676500,244.05
2017/6/8,253.24,253.8,245.65,249.33,35741800,242.49
2017/6/9,251.47,251.9,242.49,243.2,30522500,236.52
2017/6/10,244.84,250.98,242.2,250.51,27727000,243.63
2017/6/11,248.23,253.86,247.37,253.51,19491400,246.55
2017/6/14,255.96,259.15,254.01,254.28,21534300,247.3
2017/6/15,255.64,259.85,255.5,259.69,20895500,252.56
2017/6/16,261.1,267.75,260.63,267.25,27988500,259.91
2017/6/17,270.6,272.9,269.5,271.87,31173400,264.41
2017/6/18,272.25,275,271.42,274.07,28022200,266.55
2017/6/21,277.69,279.01,268.73,270.17,27731800,262.75
2017/6/22,272.16,275.97,271.5,273.85,25616500,266.33
2017/6/23,274.58,274.66,267.9,270.97,27444900,263.53
2017/6/24,271,273.2,268.1,269,25509900,261.62
2017/6/25,270.06,270.27,265.81,266.7,19640800,259.38
2017/6/28,266.93,269.75,264.52,268.3,20891000,260.94
2017/6/29,264.12,264.39,254.3,256.17,40476600,249.14
2017/6/30,256.71,257.97,250.01,251.53,26409000,244.63
2017/7/1,254.3,254.8,243.22,248.48,36532000,241.66
2017/7/2,250.49,250.93,243.2,246.94,24780100,240.16
2017/7/6,251,252.8,246.16,248.63,21972700,241.81
2017/7/7,250.49,258.77,249.75,258.67,23377000,251.57
2017/7/8,262.48,262.9,254.89,258.09,26362300,251.01
2017/7/9,256.89,259.9,255.16,259.62,15475800,252.49
2017/7/12,258.53,261.85,254.86,257.29,20102800,250.23
2017/7/13,256.32,256.4,246.43,251.8,42533000,244.89
2017/7/14,249.38,255.8,249,252.73,29001700,245.79
2017/7/15,248.23,256.97,247.3,251.45,29459500,244.55
2017/7/16,253.18,254.97,248.41,249.9,37137800,243.04
2017/7/19,249.88,249.88,239.6,245.58,36588500,238.84
2017/7/20,242.9,252.9,240.01,251.89,38391100,244.98
2017/7/21,265.09,265.15,254,254.24,42345400,247.26
2017/7/22,257.68,260,255.31,259.02,23047100,251.91
2017/7/23,257.09,260.38,256.28,259.94,19049600,252.81
2017/7/26,260,260.1,257.71,259.28,15019700,252.16
2017/7/27,260.87,264.8,260.3,264.08,20884700,256.83
2017/7/28,263.67,265.99,260.25,260.96,18570900,253.8
2017/7/29,260.71,262.65,256.1,258.11,22993100,251.03
2017/7/30,255.89,259.7,254.9,257.25,16007500,250.19
2017/8/2,260.44,262.59,259.62,261.85,15287700,254.66
2017/8/3,261.01,263.26,259.42,261.93,14916200,254.74
2017/8/4,262.84,264.28,260.31,262.98,15013400,255.76
2017/8/5,261.73,263.18,260.55,261.7,10324900,254.52
2017/8/6,259.78,261.49,257.63,260.09,15889200,252.95
2017/8/9,261.48,262.15,259.57,261.75,10826000,254.57
2017/8/10,259.85,260.45,257.55,259.41,16140000,252.29
2017/8/11,255.4,255.69,249.81,250.19,22144800,243.32
2017/8/12,246.69,253.1,246.12,251.79,19104300,244.88
2017/8/13,251.65,251.88,249.09,249.1,12673900,242.26
2017/8/16,247.58,250.01,246.62,247.64,11372500,240.84
2017/8/17,250.08,254.63,249.2,251.97,15094300,245.05
2017/8/18,252.36,254.67,251.58,253.07,12132000,246.12
2017/8/19,252.84,253.48,248.68,249.88,15239500,243.02
2017/8/20,249.39,253.92,249,249.64,13722500,242.79
2017/8/23,251.79,252,245.25,245.8,14787200,239.05
2017/8/24,242.67,243,238.65,239.93,21520200,233.34
2017/8/25,238.04,243.99,237.2,242.89,21316700,236.22
2017/8/26,245.45,245.75,240.28,240.28,16660900,233.69
2017/8/27,241.75,242.61,235.56,241.62,19585400,234.99
2017/8/30,240.76,245.75,240.68,242.5,13688900,235.84
2017/8/31,241.85,244.56,240.35,243.1,15028100,236.43
2017/9/1,247.47,251.46,246.28,250.33,24894200,243.46
2017/9/2,251.26,252.17,248.57,252.17,14836700,245.25
2017/9/3,255.09,258.78,254.5,258.77,18599600,251.67
2017/9/7,256.64,259.53,256.25,257.81,12234200,250.73
2017/9/8,259.78,264.39,259.1,262.92,18805400,255.7
2017/9/9,265.04,266.52,262.92,263.07,15663400,255.85
2017/9/10,263.19,264.5,261.4,263.41,13840800,256.18
2017/9/13,265.82,268.28,265.76,267.04,13885000,259.71
2017/9/14,266.21,269.17,265.52,268.06,14576800,260.7
